index,movieId,title,genres,year,imdblinks,tmdbId,image
3234,3327,Beyond the Mat (1999),['Documentary'],1999,https://www.imdb.com/title/tt0218043/,14271,https://image.tmdb.org/t/p/w500//48AfKc79mpRcavpA5Hc7UW9Qqq6.jpg
3235,3328,Ghost Dog: The Way of the Samurai (1999),"['Crime', 'Drama']",1999,https://www.imdb.com/title/tt0165798/,4816,https://image.tmdb.org/t/p/w500//gjcl07r9zgQ9tVo9alyHmysPFfX.jpg
3236,3329,The Year My Voice Broke (1987),"['Drama', 'Romance']",1987,https://www.imdb.com/title/tt094347/,19958,https://image.tmdb.org/t/p/w500//1Xvo36AhDbaj1VYovE8nXGvW0cm.jpg
3237,3330,Splendor in the Grass (1961),"['Drama', 'Romance']",1961,https://www.imdb.com/title/tt055471/,28569,https://image.tmdb.org/t/p/w500//n6Kw8Ui93SMhrk1MupCFwUg04vq.jpg
3238,3331,My Tutor (1983),['Drama'],1983,https://www.imdb.com/title/tt085980/,2193,https://image.tmdb.org/t/p/w500//gMIEasZXQImHpRHos5XsVg80ERV.jpg
3241,3334,Key Largo (1948),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1948,https://www.imdb.com/title/tt040506/,11016,https://image.tmdb.org/t/p/w500//rySfmQQZhS7RswOiJcJrww6FcHy.jpg
3245,3338,For All Mankind (1989),['Documentary'],1989,https://www.imdb.com/title/tt097372/,20423,https://image.tmdb.org/t/p/w500//7k8ylisWiEGxdRSlAf6v4PWiAjH.jpg
3246,3339,Cross of Iron (1977),['War'],1977,https://www.imdb.com/title/tt074695/,10839,https://image.tmdb.org/t/p/w500//fR6pqh5aFn0fawsn7sR2zC15swx.jpg
3247,3340,Bride of the Monster (1955),"['Horror', 'Sci-Fi']",1955,https://www.imdb.com/title/tt047898/,36489,https://image.tmdb.org/t/p/w500//cr0Ii4Fwi7rVDLzzc08UCSAPGec.jpg
3248,3341,Born Yesterday (1950),['Comedy'],1950,https://www.imdb.com/title/tt042276/,24481,https://image.tmdb.org/t/p/w500//hPiQUhnkgp2O9bQz9KhSyOjLvGl.jpg
3249,3342,Birdy (1984),"['Drama', 'War']",1984,https://www.imdb.com/title/tt086969/,11296,https://image.tmdb.org/t/p/w500//29pXKXcPANhOTxyFqTGEaw7nIws.jpg
3250,3343,And God Created Woman (1988),"['Comedy', 'Drama', 'Romance']",1988,https://www.imdb.com/title/tt092559/,61651,https://image.tmdb.org/t/p/w500//taznRSey1cI962s1h8RqOmBDOY.jpg
3251,3344,Blood Feast (1963),['Horror'],1963,https://www.imdb.com/title/tt056875/,28172,https://image.tmdb.org/t/p/w500//bFnOySJFxJSEzaZ8RHrSsFvXWC6.jpg
3254,3347,Never Cry Wolf (1983),"['Adventure', 'Drama']",1983,https://www.imdb.com/title/tt086005/,14280,https://image.tmdb.org/t/p/w500//52MiT4XNBZqrkpmifXeAhadsDcg.jpg
3256,3349,"Perils of Pauline, The (1947)",['Comedy'],1947,https://www.imdb.com/title/tt039698/,149687,https://image.tmdb.org/t/p/w500//pRuK1Q6WIAWbe2l88LbwaYtuzhK.jpg
3257,3350,"Raisin in the Sun, A (1961)",['Drama'],1961,https://www.imdb.com/title/tt055353/,29478,https://image.tmdb.org/t/p/w500//c5sq5QdxwwjzXPT9ffBcjtIdO7S.jpg
3258,3351,Two Thousand Maniacs! (1964),['Horror'],1964,https://www.imdb.com/title/tt058694/,28177,https://image.tmdb.org/t/p/w500//sAfdnxWBFplSoSAFw26UUE5sUvH.jpg
3261,3354,Mission to Mars (2000),['Sci-Fi'],2000,https://www.imdb.com/title/tt0183523/,2067,https://image.tmdb.org/t/p/w500//6bOaiFQZsBEjUZWGPUv3s9pdvhu.jpg
3262,3355,"Ninth Gate, The (1999)","['Fantasy', 'Horror', 'Mystery', 'Thriller']",1999,https://www.imdb.com/title/tt0142688/,622,https://image.tmdb.org/t/p/w500//rxw9l9YNL14ODdmAavUwHLBjiDo.jpg
3263,3357,East-West (Est-ouest) (1999),"['Drama', 'Romance']",1999,https://www.imdb.com/title/tt0181530/,28463,https://image.tmdb.org/t/p/w500//c1Uf4HC5WEcssVoOm48Bfzn7Wmk.jpg
3264,3358,Defending Your Life (1991),"['Comedy', 'Drama', 'Fantasy', 'Romance']",1991,https://www.imdb.com/title/tt0101698/,12186,https://image.tmdb.org/t/p/w500//r10XvCRLss8HLwXkJ3UeVozLY16.jpg
3265,3359,Breaking Away (1979),"['Comedy', 'Drama']",1979,https://www.imdb.com/title/tt078902/,20283,https://image.tmdb.org/t/p/w500//k7b5GsVJK1hfdwoYqcczN9pBba6.jpg
3266,3360,Hoosiers (a.k.a. Best Shot) (1986),"['Drama', 'Romance']",1986,https://www.imdb.com/title/tt091217/,5693,https://image.tmdb.org/t/p/w500//dHpjZQXEdoi1xNLubM1rPmTHJYz.jpg
3267,3361,Bull Durham (1988),"['Comedy', 'Drama', 'Romance']",1988,https://www.imdb.com/title/tt094812/,287,https://image.tmdb.org/t/p/w500//rwIFcBYL9TiSxKtgyWPSsGI5R9k.jpg
3268,3362,Dog Day Afternoon (1975),"['Crime', 'Drama']",1975,https://www.imdb.com/title/tt072890/,968,https://image.tmdb.org/t/p/w500//mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg
3269,3363,American Graffiti (1973),"['Comedy', 'Drama']",1973,https://www.imdb.com/title/tt069704/,838,https://image.tmdb.org/t/p/w500//pH0QTnPSL7qVBslAuoF8MtigYbM.jpg
3270,3364,"Asphalt Jungle, The (1950)","['Crime', 'Film-Noir']",1950,https://www.imdb.com/title/tt042208/,16958,https://image.tmdb.org/t/p/w500//8xsUnT0P2fJWQv9jGDhs3i9Zx2l.jpg
3271,3365,"Searchers, The (1956)","['Drama', 'Western']",1956,https://www.imdb.com/title/tt049730/,3114,https://image.tmdb.org/t/p/w500//jLBmgW0epNzJ1N9uzaVCjbyT94v.jpg
3273,3368,"Big Country, The (1958)","['Romance', 'Western']",1958,https://www.imdb.com/title/tt051411/,12501,https://image.tmdb.org/t/p/w500//aTjIUBmo7qbiu5FuvSoBA0UONWk.jpg
3275,3370,Betrayed (1988),"['Drama', 'Thriller']",1988,https://www.imdb.com/title/tt094731/,31618,https://image.tmdb.org/t/p/w500//yAnmm5hGuIbtiE2GOMnRfBszxee.jpg
3276,3371,Bound for Glory (1976),['Drama'],1976,https://www.imdb.com/title/tt074235/,42232,https://image.tmdb.org/t/p/w500//wMSR2CSPruCPkZDEQ5xjv5xqc05.jpg
3282,3377,Hangmen Also Die! (1943),"['Drama', 'War']",1943,https://www.imdb.com/title/tt035966/,22178,https://image.tmdb.org/t/p/w500//d9J86BpP7NLreJJ9VCbr1SDMRii.jpg
3284,3379,On the Beach (1959),['Drama'],1959,https://www.imdb.com/title/tt053137/,35412,https://image.tmdb.org/t/p/w500//lTDuj5zalrI0fpQel7UfPHTexTK.jpg
3285,3380,Railroaded! (1947),['Film-Noir'],1947,https://www.imdb.com/title/tt039748/,43463,https://image.tmdb.org/t/p/w500//A0nTXfbw50iqPcdsSFOJozSFGGC.jpg
3289,3384,"Taking of Pelham One Two Three, The (1974)","['Action', 'Crime']",1974,https://www.imdb.com/title/tt072251/,8333,https://image.tmdb.org/t/p/w500//vNhywp9w1DVG6BytxKp4kjtaaGC.jpg
3290,3385,Volunteers (1985),['Comedy'],1985,https://www.imdb.com/title/tt090274/,19259,https://image.tmdb.org/t/p/w500//igpM22TsXBYX54BngFDSSvZ3nr4.jpg
3291,3386,JFK (1991),"['Drama', 'Mystery', 'Thriller']",1991,https://www.imdb.com/title/tt0102138/,820,https://image.tmdb.org/t/p/w500//r0VWVTYlqdRCK5ZoOdNnHdqM2gt.jpg
3292,3387,Who's Harry Crumb? (1989),"['Comedy', 'Mystery']",1989,https://www.imdb.com/title/tt098645/,11718,https://image.tmdb.org/t/p/w500//6cLX9c12I6X1Fmg8y7fN3AFwDWF.jpg
3293,3388,Harry and the Hendersons (1987),"['Children', 'Comedy']",1987,https://www.imdb.com/title/tt093148/,8989,https://image.tmdb.org/t/p/w500//5ZNWhOEsuNHIQ1gbtwdTGK7srCr.jpg
3295,3390,Shanghai Surprise (1986),"['Adventure', 'Crime', 'Drama', 'Romance']",1986,https://www.imdb.com/title/tt091934/,58048,https://image.tmdb.org/t/p/w500//8zsU3Vq9FG9Q0kTEYrl0CWDlvX2.jpg
3296,3391,Who's That Girl? (1987),['Comedy'],1987,https://www.imdb.com/title/tt094321/,26827,https://image.tmdb.org/t/p/w500//2Yu6ciKKgSWIZAzUg4IrrifO23z.jpg
3297,3392,She-Devil (1989),['Comedy'],1989,https://www.imdb.com/title/tt098309/,11157,https://image.tmdb.org/t/p/w500//jWYAXtdYF804aT1muO0G6FuR2Fa.jpg
3298,3393,Date with an Angel (1987),"['Comedy', 'Fantasy', 'Romance']",1987,https://www.imdb.com/title/tt092834/,28370,https://image.tmdb.org/t/p/w500//g9CjIIyZdCybuCRkn4Ad8uWBclu.jpg
3299,3394,Blind Date (1987),"['Comedy', 'Romance']",1987,https://www.imdb.com/title/tt092666/,918,https://image.tmdb.org/t/p/w500//cLb3akSpZhU5qkmCO46IHfJtcs0.jpg
3300,3395,Nadine (1987),['Comedy'],1987,https://www.imdb.com/title/tt093596/,61178,https://image.tmdb.org/t/p/w500//mim8TLLXmD3ui03f9jVmOXGACv8.jpg
3301,3396,"Muppet Movie, The (1979)","['Adventure', 'Children', 'Comedy', 'Musical']",1979,https://www.imdb.com/title/tt079588/,11176,https://image.tmdb.org/t/p/w500//8LUjnIW5ph6pHoXDE3Zg4iVi6BV.jpg
3302,3397,"Great Muppet Caper, The (1981)","['Children', 'Comedy']",1981,https://www.imdb.com/title/tt082474/,14900,https://image.tmdb.org/t/p/w500//qn6YXcrP8RuJChJr7sP8Ajp7jee.jpg
3303,3398,"Muppets Take Manhattan, The (1984)","['Children', 'Comedy', 'Musical']",1984,https://www.imdb.com/title/tt087755/,11899,https://image.tmdb.org/t/p/w500//lxOQEr3wOrDEy0VINfSoEZlIYEO.jpg
3304,3399,Sesame Street Presents Follow That Bird (1985),"['Children', 'Comedy']",1985,https://www.imdb.com/title/tt089994/,36536,https://image.tmdb.org/t/p/w500//fpx6RC8ShfMnu6LNP2Zpu2RumaV.jpg
3305,3400,We're Back! A Dinosaur's Story (1993),"['Adventure', 'Animation', 'Children', 'Fantasy']",1993,https://www.imdb.com/title/tt0108526/,18890,https://image.tmdb.org/t/p/w500//iyFmhYlioe3PDZjSKWtcIhu5R02.jpg
3306,3401,Baby... Secret of the Lost Legend (1985),"['Adventure', 'Sci-Fi']",1985,https://www.imdb.com/title/tt088760/,19736,https://image.tmdb.org/t/p/w500//AvIT5XHXrxeNHxTHmyRalm7tfSM.jpg
3307,3402,Turtle Diary (1985),"['Comedy', 'Drama', 'Romance']",1985,https://www.imdb.com/title/tt090219/,123047,https://image.tmdb.org/t/p/w500//lxQleV7IE6YE01zgHEuvtzyY9jO.jpg
3309,3404,Titanic (1953),"['Action', 'Drama']",1953,https://www.imdb.com/title/tt046435/,16535,https://image.tmdb.org/t/p/w500//rEPzO9I6LCk6Mxg1X4BsBk6oA3V.jpg
3310,3405,"Night to Remember, A (1958)","['Action', 'Drama']",1958,https://www.imdb.com/title/tt051994/,10971,https://image.tmdb.org/t/p/w500//6fDhJAz6AuYWj3hAnvUL42Xlxfj.jpg
3311,3406,Captain Horatio Hornblower R.N. (1951),"['Action', 'Adventure', 'Drama', 'War']",1951,https://www.imdb.com/title/tt043379/,23928,https://image.tmdb.org/t/p/w500//oielnqLw4gVpaJDN6QTOapCqRXf.jpg
3313,3408,Erin Brockovich (2000),['Drama'],2000,https://www.imdb.com/title/tt0195685/,462,https://image.tmdb.org/t/p/w500//xbMEHLu36LyptPD29FxVTndpYZ1.jpg
3314,3409,Final Destination (2000),"['Drama', 'Thriller']",2000,https://www.imdb.com/title/tt0195714/,9532,https://image.tmdb.org/t/p/w500//g4dkGtWdc1eQ9JL1kta6LC0DlGS.jpg
3317,3412,"Bear, The (Ours, L') (1988)","['Adventure', 'Children', 'Drama']",1988,https://www.imdb.com/title/tt095800/,2383,https://image.tmdb.org/t/p/w500//tzZZ68P93eUK3E1gAJXRjFtnNkZ.jpg
3319,3414,Love Is a Many-Splendored Thing (1955),"['Drama', 'Romance', 'War']",1955,https://www.imdb.com/title/tt048316/,53879,https://image.tmdb.org/t/p/w500//a9aqlitzVeo5fq6UX5Ekl5kopco.jpg
3320,3415,"Mirror, The (Zerkalo) (1975)",['Drama'],1975,https://www.imdb.com/title/tt072443/,1396,https://image.tmdb.org/t/p/w500//phfHdNaa4AVN3dzKHo2FVwUXo4f.jpg
3321,3417,"Crimson Pirate, The (1952)","['Adventure', 'Comedy']",1952,https://www.imdb.com/title/tt044517/,11570,https://image.tmdb.org/t/p/w500//dfjzgYKKTospvkLGDVIOPu5AIFq.jpg
3322,3418,Thelma & Louise (1991),"['Adventure', 'Crime', 'Drama']",1991,https://www.imdb.com/title/tt0103074/,1541,https://image.tmdb.org/t/p/w500//gQSUVGR80RVHxJywtwXm2qa1ebi.jpg
3324,3420,...And Justice for All (1979),"['Drama', 'Thriller']",1979,https://www.imdb.com/title/tt078718/,17443,https://image.tmdb.org/t/p/w500//AiAXiqN883MYQMzxeEzAtV9jkU0.jpg
3325,3421,Animal House (1978),['Comedy'],1978,https://www.imdb.com/title/tt077975/,8469,https://image.tmdb.org/t/p/w500//fWooBbipMRIKeSRhEzmeaDV0T8H.jpg
3326,3422,She's Gotta Have It (1986),"['Comedy', 'Romance']",1986,https://www.imdb.com/title/tt091939/,27995,https://image.tmdb.org/t/p/w500//qiJuXvPONqTSSnzhbCBqE7EotV.jpg
3327,3423,School Daze (1988),['Drama'],1988,https://www.imdb.com/title/tt096054/,36739,https://image.tmdb.org/t/p/w500//vnfjKHcmah7ReMxLNF18JMXFgSZ.jpg
3328,3424,Do the Right Thing (1989),['Drama'],1989,https://www.imdb.com/title/tt097216/,925,https://image.tmdb.org/t/p/w500//63rmSDPahrH7C1gEFYzRuIBAN9W.jpg
3329,3425,Mo' Better Blues (1990),"['Drama', 'Musical']",1990,https://www.imdb.com/title/tt0100168/,41823,https://image.tmdb.org/t/p/w500//223W6PWAiYb3BX2rbFvzjbDDIvz.jpg
3330,3426,Jungle Fever (1991),"['Drama', 'Romance']",1991,https://www.imdb.com/title/tt0102175/,1713,https://image.tmdb.org/t/p/w500//pw7cOdwCylBuiv6rvosBSkcgKEe.jpg
3331,3427,Coogan's Bluff (1968),['Crime'],1968,https://www.imdb.com/title/tt062824/,26170,https://image.tmdb.org/t/p/w500//gj9sMpNWWsrBnHQBfmjPcmKFlMt.jpg
3332,3428,"Champ, The (1979)",['Drama'],1979,https://www.imdb.com/title/tt078950/,30547,https://image.tmdb.org/t/p/w500//usyUBXrzjCvNfqa8JwWQ5LzCc8R.jpg
3333,3429,Creature Comforts (1989),"['Animation', 'Comedy']",1989,https://www.imdb.com/title/tt099317/,54825,https://image.tmdb.org/t/p/w500//AvU5c6b6vrRuGfeTaeA1T0xdDzO.jpg
3334,3430,Death Wish (1974),"['Action', 'Crime', 'Drama']",1974,https://www.imdb.com/title/tt071402/,13939,https://image.tmdb.org/t/p/w500//n0MJPBLSCtt7DBYZGFsOfQkZCWt.jpg
3335,3431,Death Wish 2 (1982),"['Action', 'Drama']",1982,https://www.imdb.com/title/tt082250/,14373,https://image.tmdb.org/t/p/w500//p98bF1IPBv3LVdJQqti9KFh46ka.jpg
3336,3432,Death Wish 3 (1985),"['Action', 'Drama']",1985,https://www.imdb.com/title/tt089003/,24873,https://image.tmdb.org/t/p/w500//5NW09xV5sZCHVkVdTP1BilW2CCq.jpg
3338,3434,Death Wish 5: The Face of Death (1994),"['Action', 'Drama']",1994,https://www.imdb.com/title/tt0109578/,34746,https://image.tmdb.org/t/p/w500//kFXm4aUMCrCtjP1nvp5gRPmseNe.jpg
3339,3435,Double Indemnity (1944),"['Crime', 'Drama', 'Film-Noir']",1944,https://www.imdb.com/title/tt036775/,996,https://image.tmdb.org/t/p/w500//7YNuG4Az4RotLmY3SvFdAFhSW5l.jpg
3340,3436,Dying Young (1991),"['Drama', 'Romance']",1991,https://www.imdb.com/title/tt0101787/,9079,https://image.tmdb.org/t/p/w500//nLVV8TETjCxWQmIip6t3HO1znVJ.jpg
3341,3437,Cool as Ice (1991),['Drama'],1991,https://www.imdb.com/title/tt0101615/,1496,https://image.tmdb.org/t/p/w500//fO0YbAJiMPFMquixdZgbC98I3MP.jpg
3342,3438,Teenage Mutant Ninja Turtles (1990),"['Action', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",1990,https://www.imdb.com/title/tt0100758/,1498,https://image.tmdb.org/t/p/w500//shfAU6xIIEAEtsloIT3n9Fscz2E.jpg
3343,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"['Action', 'Children', 'Fantasy']",1991,https://www.imdb.com/title/tt0103060/,1497,https://image.tmdb.org/t/p/w500//Hyvvz9Z3le1is8a0EeFJQm0aSC.jpg
3344,3440,Teenage Mutant Ninja Turtles III (1993),"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",1993,https://www.imdb.com/title/tt0108308/,1499,https://image.tmdb.org/t/p/w500//fwX5RdPDBFsbEAXc46DrvRz5Bca.jpg
3345,3441,Red Dawn (1984),"['Action', 'Drama', 'War']",1984,https://www.imdb.com/title/tt087985/,1880,https://image.tmdb.org/t/p/w500//a2GkHcioc2QEFJbQk1NTB85u3vD.jpg
3346,3442,Band of the Hand (1986),"['Action', 'Crime', 'Drama']",1986,https://www.imdb.com/title/tt090693/,33762,https://image.tmdb.org/t/p/w500//aGhTz1C0qTy0hmXmMnrYH4Z88nZ.jpg
3348,3444,Bloodsport (1988),['Action'],1988,https://www.imdb.com/title/tt092675/,11690,https://image.tmdb.org/t/p/w500//kndxR9TRK0kJ5hxzDprRSS80F2W.jpg
3349,3445,Eyes of Laura Mars (1978),"['Mystery', 'Thriller']",1978,https://www.imdb.com/title/tt077530/,29143,https://image.tmdb.org/t/p/w500//b6njtFr9IkmJGzwCkZWpDIYI1oC.jpg
3350,3446,Funny Bones (1995),"['Comedy', 'Drama']",1995,https://www.imdb.com/title/tt0113133/,35292,https://image.tmdb.org/t/p/w500//yGY053q9WlgaZzji50ZHK3p8VIy.jpg
3351,3447,"Good Earth, The (1937)",['Drama'],1937,https://www.imdb.com/title/tt028944/,36652,https://image.tmdb.org/t/p/w500//jvHhbOEMzr61xLBEnnuEwfW4fc6.jpg
3352,3448,"Good Morning, Vietnam (1987)","['Comedy', 'Drama', 'War']",1987,https://www.imdb.com/title/tt093105/,801,https://image.tmdb.org/t/p/w500//sreISlFUn5TyR41QNjlfAdX5SEW.jpg
3353,3449,"Good Mother, The (1988)",['Drama'],1988,https://www.imdb.com/title/tt095238/,104301,https://image.tmdb.org/t/p/w500//4BXVfarkduEvWVua2fDzN9CzSGD.jpg
3354,3450,Grumpy Old Men (1993),['Comedy'],1993,https://www.imdb.com/title/tt0107050/,11520,https://image.tmdb.org/t/p/w500//iMY7yFn4gMvGaQYMGWnyX2QgvHZ.jpg
3355,3451,Guess Who's Coming to Dinner (1967),['Drama'],1967,https://www.imdb.com/title/tt061735/,1879,https://image.tmdb.org/t/p/w500//fkHeYWahNbhxhuLefaAg553lYo5.jpg
3356,3452,Romeo Must Die (2000),"['Action', 'Crime', 'Romance', 'Thriller']",2000,https://www.imdb.com/title/tt0165929/,2085,https://image.tmdb.org/t/p/w500//aLjBcVUfw3eT5csKi28pvs0V8he.jpg
3357,3453,Here on Earth (2000),"['Drama', 'Romance']",2000,https://www.imdb.com/title/tt0195778/,13539,https://image.tmdb.org/t/p/w500//e7wb78IhXltBToo3XgsyHIkFpy7.jpg
3358,3454,Whatever It Takes (2000),"['Comedy', 'Romance']",2000,https://www.imdb.com/title/tt0202402/,16222,https://image.tmdb.org/t/p/w500//ao4RoGXC9woWc7hrRtDRRyDbCJl.jpg
3360,3456,"Color of Paradise, The (Rang-e khoda) (1999)",['Drama'],1999,https://www.imdb.com/title/tt0191043/,17078,https://image.tmdb.org/t/p/w500//rQ1t23NAGJDv9oNfHEAsxhuiAOG.jpg
3361,3457,Waking the Dead (2000),"['Drama', 'Thriller']",2000,https://www.imdb.com/title/tt0127349/,37722,https://image.tmdb.org/t/p/w500//wC4MSw7MYYDIhkcgw1lZui0kzur.jpg
3363,3459,Gothic (1986),"['Drama', 'Horror']",1986,https://www.imdb.com/title/tt091142/,33516,https://image.tmdb.org/t/p/w500//v7Dcss02Zm8nFxERqMPydAMtO40.jpg
3364,3460,Hillbillys in a Haunted House (1967),['Comedy'],1967,https://www.imdb.com/title/tt061765/,99008,https://image.tmdb.org/t/p/w500//8lwq31Aj1aKW8bcI9oev7EqZBJk.jpg
3365,3461,Lord of the Flies (1963),"['Adventure', 'Drama', 'Thriller']",1963,https://www.imdb.com/title/tt057261/,9960,https://image.tmdb.org/t/p/w500//e3Pr53rmlPggiW16KTArXoVkYcC.jpg
3366,3462,Modern Times (1936),"['Comedy', 'Drama', 'Romance']",1936,https://www.imdb.com/title/tt027977/,3082,https://image.tmdb.org/t/p/w500//7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg
3367,3463,Last Resort (National Lampoon's Last Resort) (1994),['Comedy'],1994,https://www.imdb.com/title/tt0110629/,49338,https://image.tmdb.org/t/p/w500//h3ycFo3qKhF9SDERN1PQq4bJeIv.jpg
3368,3465,That's Life! (1986),['Drama'],1986,https://www.imdb.com/title/tt092079/,52961,https://image.tmdb.org/t/p/w500//opZSLqdoRoAIg6oW99iiNmrSgAp.jpg
3369,3466,Heart and Souls (1993),"['Comedy', 'Fantasy']",1993,https://www.imdb.com/title/tt0107091/,12187,https://image.tmdb.org/t/p/w500//6MwnrMeuqqoc1Fg03mfU332xbyK.jpg
3370,3467,Hud (1963),"['Drama', 'Western']",1963,https://www.imdb.com/title/tt057163/,24748,https://image.tmdb.org/t/p/w500//A168bF52vmAIGkC2Qafj7M2EmaE.jpg
3371,3468,"Hustler, The (1961)",['Drama'],1961,https://www.imdb.com/title/tt054997/,990,https://image.tmdb.org/t/p/w500//bUZiJFrC1Zp3zXHmOpR7gxR5VKy.jpg
3372,3469,Inherit the Wind (1960),['Drama'],1960,https://www.imdb.com/title/tt053946/,1908,https://image.tmdb.org/t/p/w500//7oaHcF0gCOt2lKaT2zajhajP0Zo.jpg
3373,3470,Dersu Uzala (1975),"['Adventure', 'Drama']",1975,https://www.imdb.com/title/tt071411/,9764,https://image.tmdb.org/t/p/w500//i6Z4A77eO22hD0rOUu7NlCMdZBr.jpg
3374,3471,Close Encounters of the Third Kind (1977),"['Adventure', 'Drama', 'Sci-Fi']",1977,https://www.imdb.com/title/tt075860/,840,https://image.tmdb.org/t/p/w500//b4LwQftAw5Jalb1iS2ZaiJC4jiq.jpg
3377,3474,Retroactive (1997),"['Sci-Fi', 'Thriller']",1997,https://www.imdb.com/title/tt0117468/,26689,https://image.tmdb.org/t/p/w500//cIWR7BgNyXqVbd3dB476xK9Obam.jpg
3378,3475,"Place in the Sun, A (1951)","['Drama', 'Romance']",1951,https://www.imdb.com/title/tt043924/,25673,https://image.tmdb.org/t/p/w500//3tKYbChwIRYCwFrMUDBkbZyDIoN.jpg
3379,3476,Jacob's Ladder (1990),"['Horror', 'Mystery']",1990,https://www.imdb.com/title/tt099871/,2291,https://image.tmdb.org/t/p/w500//4GY4FsM0ZOtbSTeMpY0g4WkEuBW.jpg
3380,3477,Empire Records (1995),"['Comedy', 'Drama']",1995,https://www.imdb.com/title/tt0112950/,13531,https://image.tmdb.org/t/p/w500//7DnSO35pLK8VUE0h4D00nUY7I66.jpg
3381,3478,"Bamba, La (1987)",['Drama'],1987,https://www.imdb.com/title/tt093378/,16620,https://image.tmdb.org/t/p/w500//6Znulqtc7cdqlUC69HGf26Ef5fi.jpg
3382,3479,Ladyhawke (1985),"['Adventure', 'Fantasy', 'Romance']",1985,https://www.imdb.com/title/tt089457/,526,https://image.tmdb.org/t/p/w500//l3nRJ9Cs7C1AZ7das8S76QqwqjI.jpg
3383,3480,Lucas (1986),"['Drama', 'Romance']",1986,https://www.imdb.com/title/tt091445/,13346,https://image.tmdb.org/t/p/w500//7qq4sxYj59Aq6wmnnIlot5iXaux.jpg
3384,3481,High Fidelity (2000),"['Comedy', 'Drama', 'Romance']",2000,https://www.imdb.com/title/tt0146882/,243,https://image.tmdb.org/t/p/w500//e2LZGB62GMhv3Fo8tDZjY87I81a.jpg
3385,3483,"Road to El Dorado, The (2000)","['Animation', 'Children']",2000,https://www.imdb.com/title/tt0138749/,10501,https://image.tmdb.org/t/p/w500//ip5MgTU8qpsFcmlgjcSlXXAwTRB.jpg
3386,3484,"Skulls, The (2000)",['Thriller'],2000,https://www.imdb.com/title/tt0192614/,11478,https://image.tmdb.org/t/p/w500//pYuggibfzm8LWgjnUKMMtii2430.jpg
3389,3487,El Dorado (1966),['Western'],1966,https://www.imdb.com/title/tt061619/,6644,https://image.tmdb.org/t/p/w500//poJxkMtTA3E95lJ6RnBgNxF0Vmx.jpg
3391,3489,Hook (1991),"['Adventure', 'Comedy', 'Fantasy']",1991,https://www.imdb.com/title/tt0102057/,879,https://image.tmdb.org/t/p/w500//a6rB1lGXoGms7gWxRfJneQmAjNV.jpg
3392,3490,Horror Express (1972),['Horror'],1972,https://www.imdb.com/title/tt068713/,32613,https://image.tmdb.org/t/p/w500//fGFWmLSauvRDX45hqk8QHISep5Y.jpg
3393,3491,My Chauffeur (1986),['Comedy'],1986,https://www.imdb.com/title/tt091579/,39406,https://image.tmdb.org/t/p/w500//kfNxWVRUuJbdRswHlxYf7XAUJD3.jpg
3394,3492,"Son of the Sheik, The (1926)","['Adventure', 'Comedy', 'Romance']",1926,https://www.imdb.com/title/tt017416/,85689,https://image.tmdb.org/t/p/w500//yZib8tHbOHrSTSszif728VwU2L6.jpg
3396,3494,True Grit (1969),"['Adventure', 'Drama', 'Western']",1969,https://www.imdb.com/title/tt065126/,17529,https://image.tmdb.org/t/p/w500//lmexRC57l39elaIcnxhaHpcaIW2.jpg
3397,3495,Roadside Prophets (1992),"['Comedy', 'Drama']",1992,https://www.imdb.com/title/tt0105267/,40841,https://image.tmdb.org/t/p/w500//8KkFF5voIohrkjUzLY7eNnW10hR.jpg
3398,3496,Madame Sousatzka (1988),['Drama'],1988,https://www.imdb.com/title/tt095564/,118098,https://image.tmdb.org/t/p/w500//iXBUkgTfFzT9OC9B4egsF0rSAPr.jpg
3399,3497,Max Dugan Returns (1983),['Comedy'],1983,https://www.imdb.com/title/tt085919/,1793,https://image.tmdb.org/t/p/w500//wYOmBIJwliiu43CwWqx79f8Zp8Z.jpg
3400,3498,Midnight Express (1978),['Drama'],1978,https://www.imdb.com/title/tt077928/,11327,https://image.tmdb.org/t/p/w500//mW54BtqVRxrPnoO9gQQjTLJlnuU.jpg
3401,3499,Misery (1990),"['Drama', 'Horror', 'Thriller']",1990,https://www.imdb.com/title/tt0100157/,1700,https://image.tmdb.org/t/p/w500//klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg
3402,3500,Mr. Saturday Night (1992),"['Comedy', 'Drama']",1992,https://www.imdb.com/title/tt0104928/,54087,https://image.tmdb.org/t/p/w500//tDAJzffAZyhpEsRiRCH3J9abTbZ.jpg
3403,3501,Murphy's Romance (1985),"['Comedy', 'Romance']",1985,https://www.imdb.com/title/tt089643/,34322,https://image.tmdb.org/t/p/w500//hCl1X4Fh8LTQV283AJ5sKUanxV7.jpg
3404,3502,My Life (1993),['Drama'],1993,https://www.imdb.com/title/tt0107630/,41659,https://image.tmdb.org/t/p/w500//fUe2mzywoNdBJRhYJrGKXNAIudl.jpg
